TRACK_ID	ARTIST_ID	isrc	PATH	isrc.1	TAGS
00041334.m4a	Armin van Buuren, Jamis	NLF712005814	00041334.m4a	NLF712005814	low_performing
00068835.m4a	Sander van Doorn, Lucas & Steve	NLZ542000902	00068835.m4a	NLZ542000902	low_performing
00063895.m4a	Alex Crispin	USA2P1830047	00063895.m4a	USA2P1830047	low_performing
00053894.m4a	Gabriele Pribetti	QM7282097249	00053894.m4a	QM7282097249	low_performing
00064242.m4a	MisterWives	USAT22001763	00064242.m4a	USAT22001763	low_performing
00057975.m4a	Slow Pulp	QZ8SH2003509	00057975.m4a	QZ8SH2003509	low_performing
00037067.m4a	Jeezy	USUG11802962	00037067.m4a	USUG11802962	low_performing
00050572.m4a	David Alexander	USCGH2049800	00050572.m4a	USCGH2049800	low_performing
00072794.m4a	moa moa	UKSNN2000031	00072794.m4a	UKSNN2000031	low_performing
00073071.m4a	Aaron Carpenter	USUM71917726	00073071.m4a	USUM71917726	low_performing
00074419.m4a	Dardan, Eno	DEWZ11900018	00074419.m4a	DEWZ11900018	low_performing
00047501.m4a	Hermit and the Recluse	TCADT1867511	00047501.m4a	TCADT1867511	low_performing
00059817.m4a	Gabrielle Aplin	GB23W1900010	00059817.m4a	GB23W1900010	low_performing
00069880.m4a	THE NEW DEATH CULT	NOCVC1982030	00069880.m4a	NOCVC1982030	low_performing
00040312.m4a	Heavy Heart	GBKPL1933372	00040312.m4a	GBKPL1933372	low_performing
00062264.m4a	Rvfv, Omar Montes, Daviles de Novelda	ES71G1950787	00062264.m4a	ES71G1950787	low_performing
00052323.m4a	Kanye West	USUM71807677	00052323.m4a	USUM71807677	low_performing
00045055.m4a	Asmara	GB5P51800106	00045055.m4a	GB5P51800106	low_performing
00047160.m4a	Baby Keem	QM6N21900324	00047160.m4a	QM6N21900324	low_performing
00051646.m4a	Luh Kel	QMKSC1901108	00051646.m4a	QMKSC1901108	low_performing
00074075.m4a	Taylor Swift	USUG12002849	00074075.m4a	USUG12002849	high_performing
00063016.m4a	Reik	MXF011800625	00063016.m4a	MXF011800625	low_performing
00043553.m4a	Sikdope, Duke & Jones	NLZ541901865	00043553.m4a	NLZ541901865	low_performing
00043443.m4a	Justin Bieber	USUM72001301	00043443.m4a	USUM72001301	high_performing
00052452.m4a	Tegan and Sara	USWB11901665	00052452.m4a	USWB11901665	low_performing
00065642.m4a	Chance the Rapper, Lil Durk, Nicki Minaj	GBMA21863206	00065642.m4a	GBMA21863206	high_performing
00051274.m4a	Drinker	GBKPL1936354	00051274.m4a	GBKPL1936354	low_performing
00058376.m4a	Y La Bamba	QMM3X1908101	00058376.m4a	QMM3X1908101	low_performing
00048798.m4a	JACKBOYS, Pop Smoke, Travis Scott	USSM11915307	00048798.m4a	USSM11915307	high_performing
00043823.m4a	Ralph Rodolen, Ryan Celsius Sounds	QZHZD1957863	00043823.m4a	QZHZD1957863	low_performing
00039617.m4a	Jenevieve	GBKPL2091097	00039617.m4a	GBKPL2091097	low_performing
00038584.m4a	Post Malone	USUM71915722	00038584.m4a	USUM71915722	high_performing
00058680.m4a	Lil Skies	USAT21900665	00058680.m4a	USAT21900665	high_performing
00060854.m4a	Dove Cameron	USQX91901264	00060854.m4a	USQX91901264	low_performing
00055368.m4a	Mikey Mike	QMEZE1949986	00055368.m4a	QMEZE1949986	low_performing
00046326.m4a	Westerman	UKGUH1800804	00046326.m4a	UKGUH1800804	low_performing
00038551.m4a	Daisy Brains	TCAEH1973963	00038551.m4a	TCAEH1973963	low_performing
00067654.m4a	The Mysterines	UKR6L1900005	00067654.m4a	UKR6L1900005	low_performing
00048370.m4a	Pi’erre Bourne	USUM72012102	00048370.m4a	USUM72012102	low_performing
00066404.m4a	F Timmi	TCAEJ1987852	00066404.m4a	TCAEJ1987852	low_performing
00051884.m4a	Jimothy Lacoste	UKB871800006	00051884.m4a	UKB871800006	low_performing
00057056.m4a	Brevin Kim	USA2P2026818	00057056.m4a	USA2P2026818	low_performing
00067807.m4a	JAXN	QZFYZ1955745	00067807.m4a	QZFYZ1955745	low_performing
00043178.m4a	Valee, King Louie	USUM71911649	00043178.m4a	USUM71911649	low_performing
00073113.m4a	Skrizzly Adams	TCAED1971722	00073113.m4a	TCAED1971722	low_performing
00038457.m4a	Naughty Boy, RAY BLK, Wyclef Jean	GBUM71801386	00038457.m4a	GBUM71801386	low_performing
00063100.m4a	Havelock	GBKPL1953285	00063100.m4a	GBKPL1953285	low_performing
00071156.m4a	Sisteray	UKJJG1800002	00071156.m4a	UKJJG1800002	low_performing
00071541.m4a	Shira	DKC951900301	00071541.m4a	DKC951900301	low_performing
00044108.m4a	Kara Jackson	TCAEH1971958	00044108.m4a	TCAEH1971958	low_performing
00039947.m4a	Biffy Clyro	GBAHT1900463	00039947.m4a	GBAHT1900463	low_performing
00062718.m4a	Operahouse	QZ93L2021220	00062718.m4a	QZ93L2021220	low_performing
00065584.m4a	Squirrel Flower	US3R42039503	00065584.m4a	US3R42039503	low_performing
00063993.m4a	Capo	DEA621900712	00063993.m4a	DEA621900712	low_performing
00062697.m4a	Alicia Blue, Lauren Ruth Ward	QZK6N1963334	00062697.m4a	QZK6N1963334	low_performing
00069509.m4a	Kesha	USRC11903161	00069509.m4a	USRC11903161	high_performing
00053616.m4a	Mau y Ricky	USSD11700446	00053616.m4a	USSD11700446	low_performing
00063716.m4a	Solomon Fox, Young Bull	TCADS1896776	00063716.m4a	TCADS1896776	low_performing
00062819.m4a	POMAGRANITE	QZDA51997486	00062819.m4a	QZDA51997486	low_performing
00046119.m4a	Rap Sanchez, Felichi Salva Cruz	FR10S1936336	00046119.m4a	FR10S1936336	low_performing
00066270.m4a	kirilik	DECY51902154	00066270.m4a	DECY51902154	low_performing
00067417.m4a	Nils Frahm	GBWZD1911701	00067417.m4a	GBWZD1911701	low_performing
00072803.m4a	Myles Cameron	QM24S1902685	00072803.m4a	QM24S1902685	low_performing
00069490.m4a	Julian Lage	USMAR1914802	00069490.m4a	USMAR1914802	low_performing
00041778.m4a	Phrydderichs Phaelda	DETV71700018	00041778.m4a	DETV71700018	low_performing
00046855.m4a	Louis The Child, Foster The People	USUM72003370	00046855.m4a	USUM72003370	high_performing
00061978.m4a	Future	USSM11903828	00061978.m4a	USSM11903828	high_performing
00060356.m4a	Kyle the hooligan	USUYG1277170	00060356.m4a	USUYG1277170	low_performing
00059220.m4a	DJ Khaled, Justin Bieber, Quavo, Chance the Rapper	USSM11806283	00059220.m4a	USSM11806283	high_performing
00039502.m4a	7DAY$	USLD91726341	00039502.m4a	USLD91726341	low_performing
00062178.m4a	lleo	NL1AP2051450	00062178.m4a	NL1AP2051450	low_performing
00044553.m4a	FLORIO	QZ93L1921929	00044553.m4a	QZ93L1921929	low_performing
00058673.m4a	Emily Weisband	USWB11901646	00058673.m4a	USWB11901646	low_performing
00062978.m4a	Radiant Children	QM7282088432	00062978.m4a	QM7282088432	low_performing
00066880.m4a	Mallory Merk	USWB12003882	00066880.m4a	USWB12003882	low_performing
00069111.m4a	Nolan The Ninja	QM4TW1904905	00069111.m4a	QM4TW1904905	low_performing
00056620.m4a	Becky G	USRC11902848	00056620.m4a	USRC11902848	high_performing
00074437.m4a	Olivia Grimes	QZFYX2076945	00074437.m4a	QZFYX2076945	low_performing
00064934.m4a	MLXVE	QZFYY2024789	00064934.m4a	QZFYY2024789	low_performing
00067480.m4a	Jessica Universe	QZHN41907948	00067480.m4a	QZHN41907948	low_performing
00060357.m4a	Lil Poppa	USUM71917018	00060357.m4a	USUM71917018	low_performing
00038608.m4a	Lemonah	QZHNB1901810	00038608.m4a	QZHNB1901810	low_performing
00050466.m4a	Conor Maynard	GBAYE1900641	00050466.m4a	GBAYE1900641	low_performing
00041764.m4a	Apache 207	DEQ321900097	00041764.m4a	DEQ321900097	low_performing
00046748.m4a	Greg Foat	GBRH31200517	00046748.m4a	GBRH31200517	low_performing
00063742.m4a	Sfera Ebbasta	ITUM71701729	00063742.m4a	ITUM71701729	low_performing
00052527.m4a	Calvin Harris	GBARL1900452	00052527.m4a	GBARL1900452	low_performing
00060728.m4a	Vince Staples, Yugen Blakrok	USUM71714103	00060728.m4a	USUM71714103	high_performing
00037376.m4a	Marina Lin	QZGWW2092684	00037376.m4a	QZGWW2092684	low_performing
00049721.m4a	Calippo	CH3131813807	00049721.m4a	CH3131813807	low_performing
00067139.m4a	Kishi Bashi	USJZA1930106	00067139.m4a	USJZA1930106	low_performing
00054997.m4a	Lucy Daydream	GBKPL1938464	00054997.m4a	GBKPL1938464	low_performing
00060874.m4a	Ghita	FR10S2093813	00060874.m4a	FR10S2093813	low_performing
00064617.m4a	Kylie Minogue	GB5KW2001668	00064617.m4a	GB5KW2001668	high_performing
00040446.m4a	Anna Clendening	US39N1900002	00040446.m4a	US39N1900002	low_performing
00046601.m4a	Rico Casazza	NLCK41061815	00046601.m4a	NLCK41061815	low_performing
00065592.m4a	Gallant	USWB11901877	00065592.m4a	USWB11901877	low_performing
00052626.m4a	BTS, Nicki Minaj	QM6MZ1886155	00052626.m4a	QM6MZ1886155	high_performing
00070793.m4a	03 Greedo	USUM71904762	00070793.m4a	USUM71904762	low_performing
00040368.m4a	Thomas Gold	NLF711803331	00040368.m4a	NLF711803331	low_performing
00068915.m4a	Promoting Sounds, Eredaze	SE6QE2017519	00068915.m4a	SE6QE2017519	low_performing
00072971.m4a	ripmattblack	USUYG1289330	00072971.m4a	USUYG1289330	low_performing
00042744.m4a	Michela	ATUM71900106	00042744.m4a	ATUM71900106	low_performing
00054338.m4a	Jadakiss, Rick Ross, Emanny	USUM72000774	00054338.m4a	USUM72000774	low_performing
00037201.m4a	Turbo	QZJ842000533	00037201.m4a	QZJ842000533	low_performing
00072882.m4a	Slow Hollows	GBKPL1959547	00072882.m4a	GBKPL1959547	low_performing
00067505.m4a	Greg Foat	DEG932000888	00067505.m4a	DEG932000888	low_performing
00056937.m4a	Sir Woman	QM88K1900010	00056937.m4a	QM88K1900010	low_performing
00055406.m4a	RL Grime, Miguel, Julia Michaels, QUIX	QMUY41800249	00055406.m4a	QMUY41800249	low_performing
00042047.m4a	Luke Christopher	USRC11803876	00042047.m4a	USRC11803876	low_performing
00040453.m4a	iZem	PTEN11800010	00040453.m4a	PTEN11800010	low_performing
00050950.m4a	Half the Animal	USA2P1911049	00050950.m4a	USA2P1911049	low_performing
00069929.m4a	Lost Frequencies, Aloe Blacc	NLF711904887	00069929.m4a	NLF711904887	high_performing
00067994.m4a	Sheryl Crow, Chris Stapleton	USLXJ1943014	00067994.m4a	USLXJ1943014	low_performing
00043058.m4a	Pop Smoke	USUM72000326	00043058.m4a	USUM72000326	high_performing
00043218.m4a	Sweater Curse	AUYAW2000001	00043218.m4a	AUYAW2000001	low_performing
00065936.m4a	Manuel Turizo	QZDYA1800004	00065936.m4a	QZDYA1800004	low_performing
00039555.m4a	Wyclef Jean, Kofi Black	QM2591800026	00039555.m4a	QM2591800026	low_performing
00056840.m4a	Yves V, HIDDN	NLZ541800391	00056840.m4a	NLZ541800391	low_performing
00066304.m4a	Alex G	GBCEL1900160	00066304.m4a	GBCEL1900160	low_performing
00066797.m4a	Deb Never, Kenny Beats	UKELY2000028	00066797.m4a	UKELY2000028	low_performing
00047665.m4a	Ashley Tisdale	USA2P1920169	00047665.m4a	USA2P1920169	low_performing
00043283.m4a	Ano Bank$	QZDA81951926	00043283.m4a	QZDA81951926	low_performing
00072067.m4a	The Chainsmokers, 5 Seconds of Summer, R3HAB	USQX91900632	00072067.m4a	USQX91900632	low_performing
00057579.m4a	Alfie Firmin	QZDA72095488	00057579.m4a	QZDA72095488	low_performing
00041586.m4a	Peg Parnevik	SEWHM1801601	00041586.m4a	SEWHM1801601	low_performing
00055965.m4a	Jason Mraz	QMRSZ2000746	00055965.m4a	QMRSZ2000746	low_performing
00072672.m4a	Jonas Brothers, KAROL G	USUG12001286	00072672.m4a	USUG12001286	high_performing
00043350.m4a	Lando	UK9PS1900024	00043350.m4a	UK9PS1900024	low_performing
00072779.m4a	MELANIE?	USLD91721678	00072779.m4a	USLD91721678	low_performing
00050408.m4a	Sam Hunt	USUM72002308	00050408.m4a	USUM72002308	low_performing
00071842.m4a	Léonie Gray	QZDA41931864	00071842.m4a	QZDA41931864	low_performing
00063480.m4a	Sfera Ebbasta	ITUM71701733	00063480.m4a	ITUM71701733	low_performing
00067786.m4a	MOZAÍK	DKFJ42000398	00067786.m4a	DKFJ42000398	low_performing
00050395.m4a	Frawley	USUM71907156	00050395.m4a	USUM71907156	low_performing
00053637.m4a	KELLA	GBKPL1955688	00053637.m4a	GBKPL1955688	low_performing
00073023.m4a	Caribou	DED622000002	00073023.m4a	DED622000002	high_performing
00039992.m4a	Laidback Luke, Raven & Kreyn	NLBW51900120	00039992.m4a	NLBW51900120	low_performing
00044564.m4a	Roman Rouge	GBKPL2082421	00044564.m4a	GBKPL2082421	low_performing
00044426.m4a	Chew Fu, Bootsy Collins, IVORY	QZ8GX1701052	00044426.m4a	QZ8GX1701052	low_performing
00057066.m4a	Ayotemi, Jah True	QM24S1819277	00057066.m4a	QM24S1819277	low_performing
00073612.m4a	a kid named rufus	QZ93L2004836	00073612.m4a	QZ93L2004836	low_performing
00047614.m4a	YTK	QZDA61837087	00047614.m4a	QZDA61837087	low_performing
00045479.m4a	Astrid S	NOUM71900383	00045479.m4a	NOUM71900383	low_performing
00038030.m4a	PLYA	QM42K1850253	00038030.m4a	QM42K1850253	low_performing
00065935.m4a	Luis Fonsi	USUM71820505	00065935.m4a	USUM71820505	high_performing
00040944.m4a	Yussef Dayes, Alfa Mist	GBKPL1819798	00040944.m4a	GBKPL1819798	low_performing
00039761.m4a	Smino, Monte Booker, The Drums	USUG12001722	00039761.m4a	USUG12001722	low_performing
00064401.m4a	NO WIN	US3R21920402	00064401.m4a	US3R21920402	low_performing
00042886.m4a	Charlie Puth	USAT21904902	00042886.m4a	USAT21904902	high_performing
00040093.m4a	Quin Kirchner	USPKE2000099	00040093.m4a	USPKE2000099	low_performing
00053135.m4a	Fake Dad, Loren Taylor	US7VG1977808	00053135.m4a	US7VG1977808	low_performing
00056072.m4a	Santeli	NLE711900557	00056072.m4a	NLE711900557	low_performing
00055895.m4a	Jada	DKUM71800767	00055895.m4a	DKUM71800767	low_performing
00065755.m4a	Blood Orange, Yves Tumor, Ian Isiah	GBCEL1800619	00065755.m4a	GBCEL1800619	low_performing
00044383.m4a	Coldplay	GBAYE1901063	00044383.m4a	GBAYE1901063	low_performing
00055026.m4a	Nobel, Lorenzo	GBKQU2005193	00055026.m4a	GBKQU2005193	low_performing
00059492.m4a	Angel Guardian	PHG112001721	00059492.m4a	PHG112001721	low_performing
00052735.m4a	Mantra Love	QM6P41911597	00052735.m4a	QM6P41911597	low_performing
00074327.m4a	Lauren Auder	USUM71924797	00074327.m4a	USUM71924797	low_performing
00069732.m4a	Star Horse	SEUHA1801103	00069732.m4a	SEUHA1801103	low_performing
00049642.m4a	Shikoswe	NOHWC1901050	00049642.m4a	NOHWC1901050	low_performing
00066479.m4a	Stafford Brothers, TITUS	QM24S1926053	00066479.m4a	QM24S1926053	low_performing
00069406.m4a	Shift K3Y	USYBL1900404	00069406.m4a	USYBL1900404	low_performing
00053031.m4a	Chase Rice	QMRSZ1902773	00053031.m4a	QMRSZ1902773	low_performing
00063650.m4a	Out There, Blake Rose	QM24S1812324	00063650.m4a	QM24S1812324	low_performing
00037501.m4a	Pouya, Boobie Lootaveli	GBKPL1976995	00037501.m4a	GBKPL1976995	low_performing
00071398.m4a	Rence	QM24S1911114	00071398.m4a	QM24S1911114	low_performing
00039278.m4a	La Roux	GB45A1901710	00039278.m4a	GB45A1901710	high_performing
00054181.m4a	YoungBoy Never Broke Again	USAT21900619	00054181.m4a	USAT21900619	low_performing
00042757.m4a	James Blunt	GBAHS1901056	00042757.m4a	GBAHS1901056	high_performing
00064838.m4a	Khalid	USRC11900366	00064838.m4a	USRC11900366	high_performing
00062128.m4a	Rippps, Niels Broos, Hyroglifics	US25X1800843	00062128.m4a	US25X1800843	low_performing
00071757.m4a	Anna Lunoe, Wuki	USZ4V1900097	00071757.m4a	USZ4V1900097	low_performing
00056562.m4a	Sigala, Paloma Faith	GBCEN1700257	00056562.m4a	GBCEN1700257	high_performing
00046070.m4a	Tim McGraw	US6XF1800335	00046070.m4a	US6XF1800335	low_performing
00052641.m4a	Razen	FR10S2001435	00052641.m4a	FR10S2001435	low_performing
00045151.m4a	Spell Jordan, 93FEETOFSMOKE	QZB4J1888400	00045151.m4a	QZB4J1888400	low_performing
00046684.m4a	Nick Wilson	GB23W2000055	00046684.m4a	GB23W2000055	low_performing
00062862.m4a	Jenny Lewis	USWB11803420	00062862.m4a	USWB11803420	low_performing
00056153.m4a	ELBA	DKRS41900902	00056153.m4a	DKRS41900902	low_performing
00048292.m4a	Paulo Londra	USWL11900015	00048292.m4a	USWL11900015	low_performing
00048685.m4a	Lana Del Rey	GBUM71903510	00048685.m4a	GBUM71903510	high_performing
00043018.m4a	Scarypoolparty	USHR11939283	00043018.m4a	USHR11939283	low_performing
00065166.m4a	Ge Oh, Nonsenze, Chozin	QZAMM1744171	00065166.m4a	QZAMM1744171	low_performing
00053605.m4a	FINE	DELJ81912222	00053605.m4a	DELJ81912222	low_performing
00063150.m4a	Fredo Bang	USUG12001157	00063150.m4a	USUG12001157	low_performing
00060174.m4a	Maky Lavender	QZKDK2081839	00060174.m4a	QZKDK2081839	low_performing
00040629.m4a	Nikita Karmen	USUYG1315911	00040629.m4a	USUYG1315911	low_performing
00039313.m4a	MoonMot	CH2171993205	00039313.m4a	CH2171993205	low_performing
00040333.m4a	Cordae	USAT21903977	00040333.m4a	USAT21903977	low_performing
00038092.m4a	Taylor Swift	USUG11901484	00038092.m4a	USUG11901484	low_performing
00039010.m4a	Dan Rosenboom, Vinnie Colaiuta	GBYG51957007	00039010.m4a	GBYG51957007	low_performing
00071129.m4a	Nick Leng	QM24S2000679	00071129.m4a	QM24S2000679	low_performing
00066323.m4a	Topic, Juan Magán, Lena	DEE861802625	00066323.m4a	DEE861802625	low_performing
00061306.m4a	Rompasso	NLZ541900945	00061306.m4a	NLZ541900945	low_performing
00059283.m4a	Elvis Costello	USC4R2007531	00059283.m4a	USC4R2007531	low_performing
00056924.m4a	Bleu Clair, Ytram, RA	NLM5S2000943	00056924.m4a	NLM5S2000943	low_performing
00049495.m4a	Dee Watkins	USLD91723266	00049495.m4a	USLD91723266	low_performing
00049154.m4a	Bruce Springsteen	USSM12004749	00049154.m4a	USSM12004749	high_performing
00044578.m4a	Jacob Latimore, Eric Bellinger	USUYG1320584	00044578.m4a	USUYG1320584	low_performing
00037706.m4a	Dusky Grey	GBAHS1800446	00037706.m4a	GBAHS1800446	low_performing
00044766.m4a	PVRIS	USWB11901422	00044766.m4a	USWB11901422	low_performing
00073203.m4a	Logic	USUM71802494	00073203.m4a	USUM71802494	high_performing
00071882.m4a	Flawes	USP6L1800332	00071882.m4a	USP6L1800332	low_performing
00048186.m4a	Ditty	QZFYW1943236	00048186.m4a	QZFYW1943236	low_performing
00049077.m4a	Tujamo	CYA111800439	00049077.m4a	CYA111800439	low_performing
00070572.m4a	24kGoldn, Imanbek	USQX92002455	00070572.m4a	USQX92002455	high_performing
00059075.m4a	Emerson Leif	USL4R1914314	00059075.m4a	USL4R1914314	low_performing
00040938.m4a	Reignwolf	QMEZE1831569	00040938.m4a	QMEZE1831569	low_performing
00066830.m4a	Ambar Lucid	GBKPL2083429	00066830.m4a	GBKPL2083429	low_performing
00071785.m4a	Sure Sure	SE5VF1904966	00071785.m4a	SE5VF1904966	low_performing
00038102.m4a	Baby Goth	USUM71924297	00038102.m4a	USUM71924297	low_performing
00056208.m4a	Duncan Laurence	NL1TK1900019	00056208.m4a	NL1TK1900019	low_performing
00067469.m4a	Deb Never	USA2B1902508	00067469.m4a	USA2B1902508	low_performing
00047090.m4a	90's Kids	QZNJV2058059	00047090.m4a	QZNJV2058059	low_performing
00048879.m4a	Daniela Andrade	TCAEL1981543	00048879.m4a	TCAEL1981543	low_performing
00066388.m4a	Strath	QZES52078034	00066388.m4a	QZES52078034	low_performing
00052440.m4a	Gracie Abrams	USUG11903591	00052440.m4a	USUG11903591	high_performing
00058720.m4a	Brxce	QZES61840277	00058720.m4a	QZES61840277	low_performing
00066595.m4a	Novo Amor	GB45A1800990	00066595.m4a	GB45A1800990	low_performing
00070307.m4a	Artists for Peace and Justice, Jackson Browne, Jenny Lewis, Habib Koité	USWB11902671	00070307.m4a	USWB11902671	low_performing
00068439.m4a	Khamari	QZHNA2066518	00068439.m4a	QZHNA2066518	low_performing
00063449.m4a	Le Nais	ES84D2000001	00063449.m4a	ES84D2000001	low_performing
00057162.m4a	Sir Sly	USUM72004627	00057162.m4a	USUM72004627	low_performing
00065561.m4a	The Polarity	QZHN31924625	00065561.m4a	QZHN31924625	low_performing
00073457.m4a	glaive	QZK6P2031091	00073457.m4a	QZK6P2031091	low_performing
00068934.m4a	Beef	QZHN52003633	00068934.m4a	QZHN52003633	low_performing
00052414.m4a	Hayley Kiyoko	USAT21903645	00052414.m4a	USAT21903645	low_performing
00038979.m4a	VAVO, ZHIKO	QZ5FN1967242	00038979.m4a	QZ5FN1967242	low_performing
00044874.m4a	6SISS	BEZ351900093	00044874.m4a	BEZ351900093	low_performing
00067062.m4a	Zyah Belle	QZES82004227	00067062.m4a	QZES82004227	low_performing
00045937.m4a	Martin Garrix, Mike Yung	NLM5S1800387	00045937.m4a	NLM5S1800387	high_performing
00061439.m4a	Trevor Daniel, Selena Gomez	USUM72010569	00061439.m4a	USUM72010569	high_performing
00059296.m4a	Benita	QZHN61980957	00059296.m4a	QZHN61980957	low_performing
00041204.m4a	Miranda Lambert	US6XF1800265	00041204.m4a	US6XF1800265	low_performing
00060198.m4a	Softee	QZES81972955	00060198.m4a	QZES81972955	low_performing
00069228.m4a	Rey King	US3Z41800464	00069228.m4a	US3Z41800464	low_performing
00053526.m4a	Weezer	USAT21812380	00053526.m4a	USAT21812380	low_performing
00062961.m4a	Lil Tecca	QZ85M1940160	00062961.m4a	QZ85M1940160	high_performing
00040167.m4a	Aaron Taylor	FR2X42048557	00040167.m4a	FR2X42048557	low_performing
00074383.m4a	potsu	QM42K1859494	00074383.m4a	QM42K1859494	low_performing
00050267.m4a	Chaz French, Rich The Kid	USUM71905617	00050267.m4a	USUM71905617	low_performing
00039260.m4a	Lili-Ann De Francesco	CA7H01900047	00039260.m4a	CA7H01900047	low_performing
00066526.m4a	Mainland	QMCE31801765	00066526.m4a	QMCE31801765	low_performing
00069324.m4a	Live Lounge Allstars	GBARL2000408	00069324.m4a	GBARL2000408	high_performing
00072973.m4a	flora cash	USRC11903556	00072973.m4a	USRC11903556	low_performing
00062569.m4a	Morat	ES5701800457	00062569.m4a	ES5701800457	low_performing
00073201.m4a	carpetgarden	QZ93L1969233	00073201.m4a	QZ93L1969233	low_performing
00072740.m4a	Ana Mena, Becky G, De La Ghetto	ES5021800065	00072740.m4a	ES5021800065	low_performing
00060620.m4a	Quinn Lewis	USQX91900101	00060620.m4a	USQX91900101	low_performing
00052543.m4a	Wynton Marsalis Septet, Eric Clapton, Wynton Marsalis	QM6DW1800113	00052543.m4a	QM6DW1800113	low_performing
00072898.m4a	Sofasound	NLRD51632564	00072898.m4a	NLRD51632564	low_performing
00070754.m4a	Village of the Sun, Moses Boyd, Binker Golding, Simon Ratcliffe	GBYG52058001	00070754.m4a	GBYG52058001	low_performing
00043525.m4a	Noah Schnacky	USCJY2045006	00043525.m4a	USCJY2045006	low_performing
00054748.m4a	Vinyl Williams	FR2X41818809	00054748.m4a	FR2X41818809	low_performing
00066241.m4a	Froogle	TCAES2035889	00066241.m4a	TCAES2035889	low_performing
00073012.m4a	cansisco	QZHN51971339	00073012.m4a	QZHN51971339	low_performing
00052024.m4a	Green Buzzard	AULI01923960	00052024.m4a	AULI01923960	low_performing
00046590.m4a	Juice WRLD	USUG11900318	00046590.m4a	USUG11900318	high_performing
00042580.m4a	Alpha S	ES18B1806460	00042580.m4a	ES18B1806460	low_performing
00042313.m4a	Sarah Kang, EyeLoveBrandon	QZHN42041360	00042313.m4a	QZHN42041360	low_performing
00067228.m4a	Sonic Blume	QMAAK1890239	00067228.m4a	QMAAK1890239	low_performing
00065510.m4a	Kuf	SE5851501802	00065510.m4a	SE5851501802	low_performing
00066908.m4a	Termination Dust	QMBZ91970840	00066908.m4a	QMBZ91970840	low_performing
00060820.m4a	Pelicandy	GBKPL1965670	00060820.m4a	GBKPL1965670	low_performing
00058483.m4a	Filmore	USCRB1900150	00058483.m4a	USCRB1900150	low_performing
00058634.m4a	Tiggi Hawke	NLF711907225	00058634.m4a	NLF711907225	low_performing
00044360.m4a	27CLUB	QM42K1897805	00044360.m4a	QM42K1897805	low_performing
00070304.m4a	ANNAVR	USA2P1831404	00070304.m4a	USA2P1831404	low_performing
00057869.m4a	Kris Kross Amsterdam, Kraantje Pappie, Tabitha	NLG661900400	00057869.m4a	NLG661900400	low_performing
00066466.m4a	Umberto	USTJ21949503	00066466.m4a	USTJ21949503	low_performing
00048969.m4a	Meghan Trainor	USSM11905343	00048969.m4a	USSM11905343	low_performing
00061386.m4a	Alok, Quintino	NLZ541900790	00061386.m4a	NLZ541900790	low_performing
00073934.m4a	Miraud	GBMJG1811706	00073934.m4a	GBMJG1811706	low_performing
00052217.m4a	Cavetown	USWB11903464	00052217.m4a	USWB11903464	low_performing
00048020.m4a	Freddie Gibbs, Madlib	USRC11900146	00048020.m4a	USRC11900146	low_performing
00038430.m4a	JST FRNDS	QM24S1821820	00038430.m4a	QM24S1821820	low_performing
00069911.m4a	MistaJam, Scott Quinn	NLF711909528	00069911.m4a	NLF711909528	low_performing
00064763.m4a	Laura Hyde	AUUR11900012	00064763.m4a	AUUR11900012	low_performing
00067496.m4a	EARTHGANG	USUM71917928	00067496.m4a	USUM71917928	low_performing
00070761.m4a	StaySolidRocky	USSM12004276	00070761.m4a	USSM12004276	low_performing
00056748.m4a	Sean Paul, David Guetta, Becky G	GBUM71800437	00056748.m4a	GBUM71800437	high_performing
00037640.m4a	Joel Adams	QM24S1907713	00037640.m4a	QM24S1907713	low_performing
00062953.m4a	Lil West	USUM71918066	00062953.m4a	USUM71918066	low_performing
00072763.m4a	ABIR	USAT22004923	00072763.m4a	USAT22004923	low_performing
00052746.m4a	Galcher Lustwerk	USYBL1800887	00052746.m4a	USYBL1800887	low_performing
00044644.m4a	Dirty Vegas, CamelPhat	GBDLM1900278	00044644.m4a	GBDLM1900278	low_performing
00040253.m4a	Luke Combs	US6XF1700259	00040253.m4a	US6XF1700259	low_performing
00053598.m4a	The Humble Cheaters	SE5VF1903036	00053598.m4a	SE5VF1903036	low_performing
00056543.m4a	Pope	QZFYX2091863	00056543.m4a	QZFYX2091863	low_performing
00055734.m4a	Jacob Steele	QZHNA2020137	00055734.m4a	QZHNA2020137	low_performing
00062969.m4a	Declan McKenna	GBARL1901436	00062969.m4a	GBARL1901436	high_performing
00051553.m4a	Olympia	AUUM71800647	00051553.m4a	AUUM71800647	low_performing
00055276.m4a	Twenty One Pilots	USAT21804361	00055276.m4a	USAT21804361	low_performing
00039258.m4a	Ambient Jazz Ensemble	GBSNU0700293	00039258.m4a	GBSNU0700293	low_performing
00067932.m4a	Elle Lapointe	TCADZ1894253	00067932.m4a	TCADZ1894253	low_performing
00050843.m4a	Day Fly	GBKPL1807438	00050843.m4a	GBKPL1807438	low_performing
00044790.m4a	Bugzy Malone	GBUM71906504	00044790.m4a	GBUM71906504	low_performing
00049652.m4a	Joseph	USATO1900085	00049652.m4a	USATO1900085	low_performing
