00059374.m4a		GBAFL1800317	00059374.m4a	GBAFL1800317	INDIE_RB
00040012.m4a		USUG11903492	00040012.m4a	USUG11903492	"BATON_ROUGE_RAP	TRAP	CHICAGO_RAP"
00057266.m4a		USUM72009498	00057266.m4a	USUM72009498	"POP_RAP	RAP	SOUTHERN_HIP_HOP"
00043484.m4a		USUYG1241085	00043484.m4a	USUYG1241085	DEEP_POP_RB
00071225.m4a		QM6P41948593	00071225.m4a	QM6P41948593	MODERN_ALTERNATIVE_ROCK
00038254.m4a		USHR11838415	00038254.m4a	USHR11838415	"DANCE_POP	EDM	POP"
00039475.m4a		KRA251901610	00039475.m4a	KRA251901610	"KPOP	KPOP_BOY_GROUP"
00047314.m4a		USSD11900050	00047314.m4a	USSD11900050	"LATIN_POP	REGGAETON"
00057367.m4a		USUM71912984	00057367.m4a	USUM71912984	"CANADIAN_HIP_HOP	HIP_HOP	MELODIC_RAP"
00066884.m4a		SEUM71800793	00066884.m4a	SEUM71800793	"DANCE_POP	EDM	ELECTRONIC_TRAP"
00040549.m4a		USRC11803807	00040549.m4a	USRC11803807	POP
00046775.m4a		QZHA22000002	00046775.m4a	QZHA22000002	"LATIN	LATIN_HIP_HOP	LATIN_POP"
00073785.m4a		GBKPL1933763	00073785.m4a	GBKPL1933763	"DANCE_POP	ELECTROPOP	POP"
00067937.m4a		USSM12000687	00067937.m4a	USSM12000687	INDIE_RB
00062121.m4a		DEQS81200094	00062121.m4a	DEQS81200094	"GERMAN_POP	GERMAN_POP	PARTYSCHLAGER"
00037078.m4a		QM6P41935476	00037078.m4a	QM6P41935476	"DANCE_POP	HIP_HOP	HIP_POP"
00072431.m4a		USUM71802519	00072431.m4a	USUM71802519	"CONSCIOUS_HIP_HOP	DMV_RAP	HIP_HOP"
00067298.m4a		KRA301900192	00067298.m4a	KRA301900192	"KPOP	KPOP_BOY_GROUP"
00063326.m4a		QZ57A1905580	00063326.m4a	QZ57A1905580	"CHICAGO_DRILL	CHICAGO_RAP	DRILL"
00069188.m4a		USSD11800335	00069188.m4a	USSD11800335	"DANCE_POP	LATIN	LATIN_POP"
00065797.m4a		TCAEA1842943	00065797.m4a	TCAEA1842943	"DARK_TRAP	EMO_RAP	LOFI_BEATS"
00038993.m4a		NLZ541800761	00038993.m4a	NLZ541800761	"BIG_ROOM	DEEP_BIG_ROOM	EDM"
00063327.m4a		CA5KR2107520	00063327.m4a	CA5KR2107520	"BASS_TRAP	BROSTEP	EDM"
00055893.m4a		TCAEB1985298	00055893.m4a	TCAEB1985298	"DEEP_POP_RB	INDIE_RB"
00042692.m4a		UK7MC1900009	00042692.m4a	UK7MC1900009	"ALTERNATIVE_RB	ART_POP	ELECTROPOP"
00055697.m4a		USSM12003702	00055697.m4a	USSM12003702	"ACOUSTIC_POP	DANCE_POP	FOLKPOP"
00063004.m4a		NLF712002115	00063004.m4a	NLF712002115	"BIG_ROOM	DEEP_BIG_ROOM	EDM"
00057810.m4a		SEUM71901480	00057810.m4a	SEUM71901480	SWEDISH_POP
00039251.m4a		NLRD51952544	00039251.m4a	NLRD51952544	"ALTERNATIVE_RB	INDIE_RB"
00045225.m4a		GBWWP1905289	00045225.m4a	GBWWP1905289	"FOLKPOP	GARAGE_ROCK	INDIE_FOLK"
00058783.m4a		TCADP1857841	00058783.m4a	TCADP1857841	PORTLAND_INDIE
00039756.m4a		QZ4JX1761103	00039756.m4a	QZ4JX1761103	"POP_RAP	RAP	SOUTHERN_HIP_HOP"
00042467.m4a		USCM51800215	00042467.m4a	USCM51800215	"CANADIAN_HIP_HOP	CANADIAN_POP	HIP_HOP"
00054672.m4a		USWL11700273	00054672.m4a	USWL11700273	"LATIN	LATIN_HIP_HOP	LATIN_POP"
00058475.m4a		QMEZE1831501	00058475.m4a	QMEZE1831501	"CHICAGO_RAP	CONSCIOUS_HIP_HOP	HIP_HOP"
00041502.m4a		SE5AJ2000885	00041502.m4a	SE5AJ2000885	"DARK_TRAP	EMO_RAP	UNDERGROUND_HIP_HOP"
00046632.m4a		GBUM91900134	00046632.m4a	GBUM91900134	"BASS_TRAP	BROSTEP	DUBSTEP"
00067435.m4a		QMCE31992242	00067435.m4a	QMCE31992242	"DETROIT_HIP_HOP	DETROIT_TRAP	HIP_HOP"
00039664.m4a		USQE91500881	00039664.m4a	USQE91500881	"ELECTROPOP	INDIE_ELECTROPOP	INDIE_POPTIMISM"
00055211.m4a		USUM72009180	00055211.m4a	USUM72009180	LA_POP
00069410.m4a		QM24S1927514	00069410.m4a	QM24S1927514	POP
00071359.m4a		GBARL2000218	00071359.m4a	GBARL2000218	"DANCE_POP	EDM	ELECTROPOP"
00053678.m4a		USWB11902414	00053678.m4a	USWB11902414	"CONTEMPORARY_COUNTRY	COUNTRY	COUNTRY_ROAD"
00067173.m4a		USUM72013315	00067173.m4a	USUM72013315	"DANCE_POP	DEEP_EURO_HOUSE	DEEP_HOUSE"
00064389.m4a		USNO11900110	00064389.m4a	USNO11900110	"AVANTGARDE_JAZZ	CONTEMPORARY_JAZZ	CONTEMPORARY_POSTBOP"
00060248.m4a		US38W1937201	00060248.m4a	US38W1937201	"AUSTRALIAN_SINGERSONGWRITER	PERTH_INDIE"
00044961.m4a		QZJ4Z1900051	00044961.m4a	QZJ4Z1900051	"DARK_TRAP	EMO_RAP	MELODIC_RAP"
00057398.m4a		GBUM71906560	00057398.m4a	GBUM71906560	"DANCE_POP	HIP_POP	NEO_SOUL"
00042728.m4a		QZHN41915170	00042728.m4a	QZHN41915170	LATINTRONICA
00055268.m4a		ZZOPM1800407	00055268.m4a	ZZOPM1800407	"DANCE_POP	HIP_POP	POP"
00053806.m4a		USUM71905088	00053806.m4a	USUM71905088	"CANADIAN_POP	DANCE_POP	ELECTROPOP"
00074315.m4a		QM24S1917752	00074315.m4a	QM24S1917752	"DANCE_POP	ELECTROPOP	INDIE_ELECTROPOP"
00064514.m4a		USSM12003798	00064514.m4a	USSM12003798	"DANCE_POP	POP	POP_RAP"
00068864.m4a		SE4RG2091901	00068864.m4a	SE4RG2091901	"DANCE_POP	EDM	ELECTRO_HOUSE"
00040805.m4a		USSM11901232	00040805.m4a	USSM11901232	"ALTERNATIVE_RB	ELECTROPOP	ESCAPE_ROOM"
00043133.m4a		BRWNV1800261	00043133.m4a	BRWNV1800261	SERTANEJO
00058129.m4a		USRC12000927	00058129.m4a	USRC12000927	"ALTERNATIVE_RB	BEDROOM_SOUL	INDIE_RB"
00066676.m4a		USUM71805172	00066676.m4a	USUM71805172	"DFW_RAP	MELODIC_RAP	POP"
00062031.m4a		GBUM71806109	00062031.m4a	GBUM71806109	"DANCE_POP	EDM	POP"
00049701.m4a		GBKPL1949034	00049701.m4a	GBKPL1949034	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00043302.m4a		TCAEZ2080218	00043302.m4a	TCAEZ2080218	"MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00073603.m4a		GBAHS2000211	00073603.m4a	GBAHS2000211	"CANDY_POP	DANCE_POP	ELECTROPOP"
00048092.m4a		USRC11901793	00048092.m4a	USRC11901793	"HIP_HOP	POP	POP_RAP"
00074451.m4a		USAT21903698	00074451.m4a	USAT21903698	"ELECTROPOP	INDIE_POP	INDIE_POPTIMISM"
00057711.m4a		GBHMU1800024	00057711.m4a	GBHMU1800024	POP
00052129.m4a		AUXXV1900002	00052129.m4a	AUXXV1900002	PERTH_INDIE
00061192.m4a		FRUM71901102	00061192.m4a	FRUM71901102	"CONTEMPORARY_JAZZ	CONTEMPORARY_POSTBOP	COOL_JAZZ"
00055114.m4a		USSM11914618	00055114.m4a	USSM11914618	AUSTRALIAN_HIP_HOP
00057008.m4a		USUG12002591	00057008.m4a	USUG12002591	"CHICAGO_RAP	MELODIC_RAP	POP"
00063183.m4a		GBUMC1800020	00063183.m4a	GBUMC1800020	EXPERIMENTAL_TECHNO
00053498.m4a		USUM71924350	00053498.m4a	USUM71924350	INDIE_ANTHEMFOLK
00053325.m4a		USAT21907523	00053325.m4a	USAT21907523	RB
00055988.m4a		USQX91803306	00055988.m4a	USQX91803306	"UK_DANCE	LATIN	POP"
00051925.m4a		USAT21907342	00051925.m4a	USAT21907342	"DANCE_POP	NEO_MELLOW	POP"
00050632.m4a		QM4TX1941977	00050632.m4a	QM4TX1941977	"BASS_TRAP	POP_EDM	TRAPRUN"
00066380.m4a		AUQUM1800001	00066380.m4a	AUQUM1800001	AUSTRALIAN_ELECTROPOP
00048228.m4a		SE49U1901002	00048228.m4a	SE49U1901002	NEOCLASSICAL
00046064.m4a		USUG11903410	00046064.m4a	USUG11903410	"AUSTRALIAN_INDIE	INDIETRONICA	SHIMMER_POP"
00049572.m4a		FRUM72000432	00049572.m4a	FRUM72000432	CHAMBER_POP
00069390.m4a		QZFPL1900247	00069390.m4a	QZFPL1900247	"BASS_HOUSE	BROSTEP	ELECTRO_HOUSE"
00054836.m4a		USHR21912404	00054836.m4a	USHR21912404	EMO_RAP
00038393.m4a		TCAFB2031453	00038393.m4a	TCAFB2031453	NEW_JERSEY_RAP
00049289.m4a		GBKPL1976085	00049289.m4a	GBKPL1976085	"GARAGE_ROCK	MODERN_ALTERNATIVE_ROCK	MODERN_BLUES_ROCK"
00044816.m4a		USUYG1305012	00044816.m4a	USUYG1305012	NYC_RAP
00067889.m4a		QM6N21891585	00067889.m4a	QM6N21891585	"DANCE_POP	POP	POP_RAP"
00058671.m4a		USAT22005066	00058671.m4a	USAT22005066	"DANCE_POP	POP	POSTTEEN_POP"
00044685.m4a		NLRD51632140	00044685.m4a	NLRD51632140	"BASS_TRAP	EDM	ELECTRONIC_TRAP"
00052186.m4a		USUM71814031	00052186.m4a	USUM71814031	"CHICAGO_RAP	POP_RAP	RAP"
00056920.m4a		SE5261900114	00056920.m4a	SE5261900114	"DANCE_POP	ELECTROPOP	POP"
00063804.m4a		BRWRT1800018	00063804.m4a	BRWRT1800018	"BAILE_POP	FUNK_CARIOCA	FUNK_DAS_ANTIGAS"
00039162.m4a		QM6N22028167	00039162.m4a	QM6N22028167	"REGGAETON_FLOW	TRAP_LATINO	REGGAETON"
00044076.m4a		USUG11901472	00044076.m4a	USUG11901472	"DANCE_POP	POP	POSTTEEN_POP"
00067827.m4a		USUM71916834	00067827.m4a	USUM71916834	"CHICAGO_DRILL	CHICAGO_RAP	DRILL"
00073812.m4a		USUM71900771	00073812.m4a	USUM71900771	"ELECTROPOP	POP"
00047211.m4a		CAM371802507	00047211.m4a	CAM371802507	"BIG_ROOM	CANADIAN_ELECTRONIC	EDM"
00056534.m4a		TCAFD2016572	00056534.m4a	TCAFD2016572	"INDIE_SOUL	INDIETRONICA	VAPOR_SOUL"
00066110.m4a		USUYG1293795	00066110.m4a	USUYG1293795	"NC_HIP_HOP	UNDERGROUND_HIP_HOP"
00071141.m4a		QZ47A1900303	00071141.m4a	QZ47A1900303	"ACOUSTIC_POP	FOLKPOP	INDIE_FOLK"
00073922.m4a		USUM71900404	00073922.m4a	USUM71900404	"DANCE_POP	POP	POSTTEEN_POP"
00037574.m4a		SE4RG1914401	00037574.m4a	SE4RG1914401	INDIE_ELECTROPOP
00053495.m4a		USUM72010382	00053495.m4a	USUM72010382	"MELODIC_RAP	MIAMI_HIP_HOP	POP_RAP"
00058440.m4a		FR2PA1800100	00058440.m4a	FR2PA1800100	"BIG_ROOM	DANCE_POP	DISCO_HOUSE"
00059156.m4a		ZZOPM2003022	00059156.m4a	ZZOPM2003022	"EDM	ELECTROPOP	POP"
00054623.m4a		USSD11900311	00054623.m4a	USSD11900311	"BOY_BAND	LATIN	LATIN_POP"
00059761.m4a		SE3GO1805301	00059761.m4a	SE3GO1805301	ROMANIAN_POP
00072874.m4a		GBUM71804597	00072874.m4a	GBUM71804597	"MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00053545.m4a		USUG11902345	00053545.m4a	USUG11902345	"ELECTROPOP	MODERN_ALTERNATIVE_ROCK	MODERN_ROCK"
00063024.m4a		UKELY1900090	00063024.m4a	UKELY1900090	"DANCE_POP	GIRL_GROUP	HIP_POP"
00069717.m4a		USUYG1226219	00069717.m4a	USUYG1226219	"EMO_RAP	MIAMI_HIP_HOP"
00039506.m4a		USUM71900447	00039506.m4a	USUM71900447	"MODERN_ALTERNATIVE_ROCK	MODERN_ROCK	POP"
00042276.m4a		USUM71803779	00042276.m4a	USUM71803779	"DANCE_POP	LATIN	LATIN_POP"
00053737.m4a		QZ5AB1935449	00053737.m4a	QZ5AB1935449	"BREGA_FUNK	FUNK_CARIOCA	FUNK_OSTENTACAO"
00057977.m4a		USUG12002418	00057977.m4a	USUG12002418	"ALTERNATIVE_RB	INDIE_RB"
00054725.m4a		NLTH61900051	00054725.m4a	NLTH61900051	"BASS_MUSIC	FLOAT_HOUSE	FLUXWORK"
00045727.m4a		QMZPB1900432	00045727.m4a	QMZPB1900432	"GARAGE_PSYCH	INDIE_PUNK"
00067995.m4a		NLZ541901269	00067995.m4a	NLZ541901269	"ELECTRO_HOUSE	POP_NACIONAL"
00069371.m4a		USUG12002099	00069371.m4a	USUG12002099	"CHICAGO_RAP	MELODIC_RAP	POP"
00052462.m4a		USQX91901980	00052462.m4a	USQX91901980	CANADIAN_ROCK
00063040.m4a		USRC11803828	00063040.m4a	USRC11803828	"GARAGE_ROCK	INDIE_POP	INDIE_ROCK"
00067316.m4a		GBAHS1900196	00067316.m4a	GBAHS1900196	"DANCE_POP	ELECTROPOP	METROPOPOLIS"
00057204.m4a		USRC11901781	00057204.m4a	USRC11901781	"INDIE_POP	MODERN_ROCK"
00054110.m4a		QM24S1916429	00054110.m4a	QM24S1916429	AUSTRALIAN_DANCE
00069028.m4a		NLQ8D1800052	00069028.m4a	NLQ8D1800052	"BIG_ROOM	DANCE_POP	DEEP_BIG_ROOM"
00063124.m4a		FRX201902714	00063124.m4a	FRX201902714	CANADIAN_CONTEMPORARY_RB
00046437.m4a		USSD11800008	00046437.m4a	USSD11800008	"BACHATA	LATIN	LATIN_POP"
00048090.m4a		GBKQU2043758	00048090.m4a	GBKQU2043758	"INDIE_ELECTROPOP	CANADIAN_ELECTRONIC"
00049935.m4a		USUM71922020	00049935.m4a	USUM71922020	"POP	POSTTEEN_POP	SOCIAL_MEDIA_POP"
00046537.m4a		USUM71813337	00046537.m4a	USUM71813337	"DETROIT_HIP_HOP	G_FUNK	HIP_HOP"
00046879.m4a		USAT22001103	00046879.m4a	USAT22001103	"DANCE_POP	POP	POP_RAP"
00066943.m4a		GBJAJ2000536	00066943.m4a	GBJAJ2000536	"POP_EDM	BASS_HOUSE	DEEP_GROOVE_HOUSE"
00055716.m4a		USAT21904231	00055716.m4a	USAT21904231	"DANCE_POP	POP	POSTTEEN_POP"
00042073.m4a		USRC11803721	00042073.m4a	USRC11803721	"ALTERNATIVE_RB	ESCAPE_ROOM	INDIE_SOUL"
00067785.m4a		USSM11903465	00067785.m4a	USSM11903465	"AUSTRALIAN_POP	DANCE_POP	POP"
00073544.m4a		UKELY2000076	00073544.m4a	UKELY2000076	"EMO_RAP	LGBTQ_HIP_HOP"
00047231.m4a		USSM12001770	00047231.m4a	USSM12001770	"AUSTRALIAN_HIP_HOP	MELODIC_RAP	NYC_RAP"
00047200.m4a		USRC11902238	00047200.m4a	USRC11902238	"BEDROOM_POP	INDIE_RB"
00058527.m4a		QZDA62000261	00058527.m4a	QZDA62000261	EXPERIMENTAL_HIP_HOP
00062753.m4a		GBKQU1929269	00062753.m4a	GBKQU1929269	"BIG_ROOM	EDM	ELECTRO_HOUSE"
00046441.m4a		QMBZ91995668	00046441.m4a	QMBZ91995668	"LATIN	REGGAETON	REGGAETON_FLOW"
00052770.m4a		USUG12002893	00052770.m4a	USUG12002893	"DANCE_POP	ELECTROPOP	INDIE_POPTIMISM"
00044551.m4a		QM4TW2072242	00044551.m4a	QM4TW2072242	"BRITISH_JAZZ	INDIE_JAZZ	INDIE_SOUL"
00051295.m4a		USUM71908855	00051295.m4a	USUM71908855	"POP_RAP	RAP"
00047504.m4a		USSUB1930003	00047504.m4a	USSUB1930003	"CHAMBER_POP	FOLKPOP	INDIE_FOLK"
00059274.m4a		NLF712002935	00059274.m4a	NLF712002935	"DEEP_TROPICAL_HOUSE	ELECTROPOP	POP_EDM"
00066836.m4a		USDPK1800147	00066836.m4a	USDPK1800147	"CANADIAN_ROCK	MODERN_ALTERNATIVE_ROCK"
00072368.m4a		USMRG2070407	00072368.m4a	USMRG2070407	"ALABAMA_INDIE	ART_POP	FOLKPOP"
00049036.m4a		USAT22002206	00049036.m4a	USAT22002206	"POP	POSTTEEN_POP	SOCIAL_MEDIA_POP"
00052649.m4a		SEWEE1801601	00052649.m4a	SEWEE1801601	SWEDISH_POP
00046653.m4a		AUMGB1900059	00046653.m4a	AUMGB1900059	SYDNEY_INDIE
00040225.m4a		BEG851900075	00040225.m4a	BEG851900075	"BELGIAN_DANCE	BELGIAN_EDM	BIG_ROOM"
00038449.m4a		GBGLW2000101	00038449.m4a	GBGLW2000101	POP_EDM
00066008.m4a		USAT21907069	00066008.m4a	USAT21907069	"POP_PUNK	POP_ROCK	POSTTEEN_POP"
00056345.m4a		USCJY1955029	00056345.m4a	USCJY1955029	"CANADIAN_ELECTROPOP	CANADIAN_POP"
00052729.m4a		FRUM71801483	00052729.m4a	FRUM71801483	"CONTEMPORARY_JAZZ	CONTEMPORARY_POSTBOP	JAZZ"
00064944.m4a		QM24S1825818	00064944.m4a	QM24S1825818	IRISH_POP
00061593.m4a		FR6P11901360	00061593.m4a	FR6P11901360	"ART_POP	ELECTROPOP	METROPOPOLIS"
00048053.m4a		USA2P1954939	00048053.m4a	USA2P1954939	"POP_RAP	TRAP	TRAP_SOUL"
00046685.m4a		TCAEW2018064	00046685.m4a	TCAEW2018064	NEW_JERSEY_RAP
00071859.m4a		QZES92026112	00071859.m4a	QZES92026112	PHILLY_INDIE
00059081.m4a		USUM71822241	00059081.m4a	USUM71822241	"COLOMBIAN_POP	PANAMANIAN_POP"
00057018.m4a		USRC11703497	00057018.m4a	USRC11703497	"DANCE_POP	POP	POP_RAP"
00038450.m4a		USC4R1806711	00038450.m4a	USC4R1806711	"METROPOPOLIS	INDIE_POPTIMISM	INDIE_ROCKISM"
00056039.m4a		USAT21811875	00056039.m4a	USAT21811875	"MODERN_ROCK	OAKLAND_INDIE"
00067550.m4a		GB45A2002036	00067550.m4a	GB45A2002036	"ALTERNATIVE_RB	ART_POP	ELECTROPOP"
00046024.m4a		GBK3W2001381	00046024.m4a	GBK3W2001381	BEDROOM_POP
00072116.m4a		USAT22001081	00072116.m4a	USAT22001081	"INDIE_POP	INDIE_POPTIMISM	MODERN_ALTERNATIVE_ROCK"
00047952.m4a		USUM71909620	00047952.m4a	USUM71909620	"POP	POP_EDM	AUSTRALIAN_POP"
00049901.m4a		USUM71813333	00049901.m4a	USUM71813333	"DETROIT_HIP_HOP	G_FUNK	HIP_HOP"
00056530.m4a		QZD5H1800120	00056530.m4a	QZD5H1800120	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00065457.m4a		GBHLW1902374	00065457.m4a	GBHLW1902374	"BASS_MUSIC	DUBSTEP"
00066845.m4a		GBYG51955006	00066845.m4a	GBYG51955006	"CONTEMPORARY_JAZZ	INDIE_JAZZ	INDIE_SOUL"
00073318.m4a		USUYG1264154	00073318.m4a	USUYG1264154	INDIE_RB
00037287.m4a		US23A1501389	00037287.m4a	US23A1501389	SOUTH_AFRICAN_ALTERNATIVE
00044422.m4a		GBKQU1819110	00044422.m4a	GBKQU1819110	"BIG_ROOM	DEEP_BIG_ROOM	DEEP_TROPICAL_HOUSE"
00066246.m4a		UK8V21900005	00066246.m4a	UK8V21900005	UK_CONTEMPORARY_RB
00067866.m4a		USCJY1955046	00067866.m4a	USCJY1955046	"CANADIAN_ELECTROPOP	CANADIAN_POP"
00065541.m4a		USUYG1301821	00065541.m4a	USUYG1301821	"ALTERNATIVE_RB	POP_RAP"
00055204.m4a		GBKPL1945221	00055204.m4a	GBKPL1945221	CANADIAN_HIP_HOP
00066965.m4a		GBKPL2013574	00066965.m4a	GBKPL2013574	"NEO_RB	UK_CONTEMPORARY_RB"
00042416.m4a		QM24S1922638	00042416.m4a	QM24S1922638	"AUSTRALIAN_INDIE	INDIETRONICA	SHIMMER_POP"
00070277.m4a		QZFYY2037918	00070277.m4a	QZFYY2037918	"EMO_RAP	CANADIAN_HIP_HOP"
00062670.m4a		QZHN21900058	00062670.m4a	QZHN21900058	"LATIN	LATIN_HIP_HOP	POP"
00051878.m4a		QM7281869470	00051878.m4a	QM7281869470	MODERN_ALTERNATIVE_ROCK
00074070.m4a		USUG11901522	00074070.m4a	USUG11901522	BRITISH_INDIE_ROCK
00042412.m4a		NLQ8D2000700	00042412.m4a	NLQ8D2000700	"DEEP_BIG_ROOM	DEEP_TROPICAL_HOUSE	ELECTRO_HOUSE"
00056851.m4a		QM84B2022003	00056851.m4a	QM84B2022003	"CONTEMPORARY_JAZZ	INDIE_JAZZ"
00051854.m4a		USSM11902739	00051854.m4a	USSM11902739	"DANCE_POP	POP	RB"
00045501.m4a		QMKSC1901132	00045501.m4a	QMKSC1901132	"FLORIDA_RAP	MELODIC_RAP	SOUTHERN_HIP_HOP"
00049270.m4a		US4KV1900205	00049270.m4a	US4KV1900205	"CALI_RAP	GANGSTER_RAP	HIP_HOP"
00059978.m4a		USUM71912319	00059978.m4a	USUM71912319	"LATIN	REGGAETON	REGGAETON"
00041429.m4a		GBARL1900544	00041429.m4a	GBARL1900544	UK_HIP_HOP
00062022.m4a		USSM11900076	00062022.m4a	USSM11900076	"ALTERNATIVE_ROCK	GARAGE_ROCK	INDIE_FOLK"
00059517.m4a		QZHA22000005	00059517.m4a	QZHA22000005	"LATIN	LATIN_HIP_HOP	LATIN_POP"
00053293.m4a		USWD11994667	00053293.m4a	USWD11994667	"BROADWAY	HOLLYWOOD	MOVIE_TUNES"
00052590.m4a		QMKSC1901121	00052590.m4a	QMKSC1901121	"FLORIDA_RAP	MELODIC_RAP	SOUTHERN_HIP_HOP"
00068395.m4a		USUM71920099	00068395.m4a	USUM71920099	"ALTERNATIVE_RB	DEEP_POP_RB	INDIE_RB"
00070906.m4a		USUM71918795	00070906.m4a	USUM71918795	"DANCE_POP	DOWNTEMPO	EDM"
00059936.m4a		DEUM71805106	00059936.m4a	DEUM71805106	"GERMAN_HIP_HOP	GERMAN_HIP_HOP	HAMBURG_HIP_HOP"
00046661.m4a		DEUM71901816	00046661.m4a	DEUM71901816	"GERMAN_HIP_HOP	GERMAN_HIP_HOP"
00062559.m4a		USQX91802483	00062559.m4a	USQX91802483	"INDIE_ROCK	DANCE_POP	POP"
00063138.m4a		USQX91901364	00063138.m4a	USQX91901364	"EMO_RAP	MINNESOTA_HIP_HOP"
00073702.m4a		UK7MC1900038	00073702.m4a	UK7MC1900038	"ATL_HIP_HOP	HIP_HOP	POP"
00048781.m4a		GBUM71900880	00048781.m4a	GBUM71900880	"ENGLISH_INDIE_ROCK	GARAGE_ROCK	INDIE_ROCK"
00038876.m4a		GBEWA1900650	00038876.m4a	GBEWA1900650	"EDM	PROGRESSIVE_HOUSE	PROGRESSIVE_TRANCE"
00045096.m4a		USUM71803873	00045096.m4a	USUM71803873	"LATIN_POP	VIRAL_POP"
00068112.m4a		USHF31911203	00068112.m4a	USHF31911203	"GARAGE_PSYCH	SEATTLE_INDIE"
00066732.m4a		USUYG1252030	00066732.m4a	USUYG1252030	"ALTERNATIVE_RB	INDIE_RB	INDIE_SOUL"
00039357.m4a		SE2WJ1904002	00039357.m4a	SE2WJ1904002	"FLOAT_HOUSE	SWEDISH_ELECTRONIC"
00039697.m4a		CYA111800106	00039697.m4a	CYA111800106	"BIG_ROOM	DEEP_BIG_ROOM	DEEP_TROPICAL_HOUSE"
00066137.m4a		USUM71922862	00066137.m4a	USUM71922862	"DANCE_POP	POP	POP_RAP"
00055642.m4a		GBCEL1700529	00055642.m4a	GBCEL1700529	"ALTERNATIVE_DANCE	ALTERNATIVE_ROCK	DANCEPUNK"
00043706.m4a		USUM71904861	00043706.m4a	USUM71904861	"ALTERNATIVE_RB	ART_POP	DANCE_POP"
00061889.m4a		GBCEN1800114	00061889.m4a	GBCEN1800114	"BASS_HOUSE	DEEP_GROOVE_HOUSE	ELECTRO_HOUSE"
00055559.m4a		USUM71906390	00055559.m4a	USUM71906390	"ALTERNATIVE_RB	MALAYSIAN_POP	POP"
00065492.m4a		USMAR2008203	00065492.m4a	USMAR2008203	"BEBOP	CONTEMPORARY_JAZZ	CONTEMPORARY_POSTBOP"
00039213.m4a		BRWMB1901542	00039213.m4a	BRWMB1901542	"BAILE_POP	FUNK_CARIOCA	FUNK_DAS_ANTIGAS"
00058611.m4a		KRA401900037	00058611.m4a	KRA401900037	"KPOP	KOREAN_POP"
00048934.m4a		GBUM72000499	00048934.m4a	GBUM72000499	"DANCE_POP	FOLKPOP	INDIE_POP"
00061975.m4a		GBUM71905550	00061975.m4a	GBUM71905550	"DANCE_POP	HOUSE	POP"
00065711.m4a		QM24S1808893	00065711.m4a	QM24S1808893	MONTREAL_INDIE
00062643.m4a		USUM71912318	00062643.m4a	USUM71912318	"LATIN	REGGAETON"
00061464.m4a		USSM11905816	00061464.m4a	USSM11905816	INDIE_RB
00061697.m4a		QZHN31967163	00061697.m4a	QZHN31967163	"CALI_RAP	WEST_COAST_TRAP"
00055826.m4a		NOEPO1800003	00055826.m4a	NOEPO1800003	"NORWEGIAN_POP	POP_EDM	TROPICAL_HOUSE"
00045196.m4a		USSM11800314	00045196.m4a	USSM11800314	"DANCE_POP	POP	POP_RAP"
00058415.m4a		GBUM72000586	00058415.m4a	GBUM72000586	"HOUSE	POP	UK_DANCE"
00071617.m4a		SEUM71900204	00071617.m4a	SEUM71900204	"DANCE_POP	EDM	ELECTRONIC_TRAP"
00057364.m4a		ZZOPM2002632	00057364.m4a	ZZOPM2002632	UK_HIP_HOP
00071100.m4a		USUM71800983	00071100.m4a	USUM71800983	"CANADIAN_HIP_HOP	CANADIAN_POP	HIP_HOP"
00059207.m4a		USA2P1854091	00059207.m4a	USA2P1854091	ELECTRA
00065602.m4a		USAT22000029	00065602.m4a	USAT22000029	"POP_PUNK	POP_ROCK	POSTTEEN_POP"
00058888.m4a		USQX91900831	00058888.m4a	USQX91900831	"DANCE_POP	DEEP_EURO_HOUSE	DEEP_HOUSE"
00050858.m4a		USUM71923906	00050858.m4a	USUM71923906	"EDM	ELECTROPOP	INDIE_POPTIMISM"
00061852.m4a		USUM71906373	00061852.m4a	USUM71906373	"ALTERNATIVE_RB	MALAYSIAN_POP	ALTERNATIVE_RB"
00053815.m4a		USAT22001629	00053815.m4a	USAT22001629	NASHVILLE_INDIE
00066445.m4a		QM6P41980238	00066445.m4a	QM6P41980238	BEDROOM_POP
00055286.m4a		US25X1800564	00055286.m4a	US25X1800564	"BASS_TRAP	BROSTEP	ELECTRO_HOUSE"
00042906.m4a		CAFXU1800014	00042906.m4a	CAFXU1800014	MONTREAL_INDIE
00060587.m4a		USJ5G2021005	00060587.m4a	USJ5G2021005	"ANTIFOLK	CHAMBER_POP	FOLKPOP"
00038104.m4a		NLF711806612	00038104.m4a	NLF711806612	"DANCE_POP	EDM	HOUSE"
00061469.m4a		USAT21702280	00061469.m4a	USAT21702280	"DANCE_POP	POP	POSTTEEN_POP"
00051977.m4a		QZK6J2031755	00051977.m4a	QZK6J2031755	INDIE_POPTIMISM
00072530.m4a		USUM72013373	00072530.m4a	USUM72013373	"HIP_HOP	POP	POP_RAP"
00054712.m4a		USSM11904230	00054712.m4a	USSM11904230	"CANADIAN_HIP_HOP	DARK_TRAP	VAPOR_TRAP"
