id,song,artist,timestamp,isrc,release_date,tags
00039289.m4a,Autopilot,Tep No,2021-01-18T22:52:47.957Z,USUS11900573,2019-11-21T00:00:00.000Z,DANCE
00065220.m4a,Shot Me Down,Ollie,2021-01-18T22:52:47.957Z,QZK6K2033139,2020-09-03T00:00:00.000Z,HIP-HOP/RAP
00062725.m4a,Qué Pena,"Maluma, J Balvin",2021-01-18T22:52:47.957Z,USSD11900171,2019-09-26T00:00:00.000Z,LATIN URBAN
00057580.m4a,Midnight Sun,"Dirtcaps, Raphaella",2021-01-18T22:52:47.957Z,NLF711702708,2017-04-13T00:00:00.000Z,DANCE
00058812.m4a,Neon Purple,Jet Horns,2021-01-18T22:52:47.957Z,QZ5FN1976655,2019-07-22T00:00:00.000Z,ELECTRONIC
00060242.m4a,Old Graffiti,Bibio,2021-01-18T22:52:47.957Z,GBBPW1900025,2019-03-25T00:00:00.000Z,ELECTRONIC
00065242.m4a,Shoulders,Jonah Mutono,2021-01-18T22:52:47.957Z,QZD5H1800137,2019-10-22T00:00:00.000Z,R&B/SOUL
00054122.m4a,Keep You Mine,"NOTD, SHY Martin",2021-01-18T22:52:47.957Z,SEUM71900729,2019-08-01T00:00:00.000Z,DANCE
00044377.m4a,Dad's Van,Lila Drew,2021-01-18T22:52:47.957Z,USUYG1291311,2020-04-02T00:00:00.000Z,POP
00038447.m4a,All Of Our Yesterdays,Mac DeMarco,2021-01-18T22:52:47.957Z,QZG4T1900011,2019-04-01T00:00:00.000Z,ALTERNATIVE
00074267.m4a,successful,Ariana Grande,2021-01-18T22:52:47.957Z,USUM71808578,2018-08-16T00:00:00.000Z,POP
00048054.m4a,Flicker,Juno Mamba,2021-01-18T22:52:47.957Z,AULI01926860,2019-09-23T00:00:00.000Z,ELECTRONIC
00058570.m4a,NEEDS,Kymie,2021-01-18T22:52:47.957Z,AUMEV1801101,2018-10-24T00:00:00.000Z,R&B/SOUL
00054947.m4a,Leaning On Myself,Anna of the North,2021-01-18T22:52:47.957Z,QMCE31902191,2019-02-05T00:00:00.000Z,ALTERNATIVE
00072244.m4a,Wildflower,King Kuda,2021-01-18T22:52:47.957Z,TCADR1855359,2018-06-16T00:00:00.000Z,ALTERNATIVE
00052317.m4a,I Think He Knows,Taylor Swift,2021-01-18T22:52:47.957Z,USUG11901476,2019-08-22T00:00:00.000Z,POP
00063635.m4a,Rise - Radio Edit,"Laidback Luke, Mark Villa",2021-01-18T22:52:47.957Z,NLBW51700087,2017-11-09T00:00:00.000Z,DANCE
00059835.m4a,Nothing's Real,Sofia Wolfson,2021-01-18T22:52:47.957Z,TCAEB1905464,2019-01-30T00:00:00.000Z,ALTERNATIVE
00041151.m4a,Blue Coupe,Twin Peaks,2021-01-18T22:52:47.957Z,QM5BK1700165,2017-10-03T00:00:00.000Z,ALTERNATIVE
00042908.m4a,Chef Dreds,Griselda,2021-01-18T22:52:47.957Z,USUM71922169,2019-11-08T00:00:00.000Z,HIP-HOP/RAP
00069524.m4a,Too Close (with Wrabel),"Louis The Child, Wrabel",2021-01-18T22:52:47.957Z,USUM71914939,2019-08-08T00:00:00.000Z,ELECTRONIC
00060807.m4a,Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",2021-01-18T22:52:47.957Z,QM9WM1900138,2019-07-25T00:00:00.000Z,LATIN MUSIC
00038638.m4a,Alone,Alan Walker,2021-01-18T22:52:47.957Z,NOG841617010,2016-12-01T00:00:00.000Z,DANCE
00049544.m4a,Gold,Too Free,2021-01-18T22:52:47.957Z,QZE4K2003301,2020-02-20T00:00:00.000Z,DANCE
00055334.m4a,"Lies, Deception, And Fantasy","Chris Lake, Lee Foss",2021-01-18T22:52:47.957Z,GBK6Y1955802,2019-06-27T00:00:00.000Z,ELECTRONIC
00038002.m4a,Addiction,Emanuel,2021-01-18T22:52:47.957Z,CAUM72000036,2020-06-19T00:00:00.000Z,R&B/SOUL
00061805.m4a,Pieces,Emm-Ell,2021-01-18T22:52:47.957Z,QZHN71947376,2019-10-20T00:00:00.000Z,DOWNTEMPO
00040829.m4a,Birthday Party,AJR,2021-01-18T22:52:47.957Z,QMRSZ1900096,2019-03-12T00:00:00.000Z,DANCE
00052107.m4a,I Hate You So Much,Alexander 23,2021-01-18T22:52:47.957Z,USUM72001678,2020-02-11T00:00:00.000Z,POP
00056887.m4a,Make It To Heaven (with Raye) - Rework,"David Guetta, MORTEN, RAYE",2021-01-18T22:52:47.957Z,GB28K2000001,2020-01-16T00:00:00.000Z,DANCE
00058126.m4a,Mother,Ina Wroldsen,2021-01-18T22:52:47.957Z,GBHMU1800010,2018-06-28T00:00:00.000Z,POP
00046789.m4a,Está Rico,"Marc Anthony, Will Smith, Bad Bunny",2021-01-18T22:52:47.957Z,USSD11800332,2018-09-27T00:00:00.000Z,LATIN URBAN
00056584.m4a,"Luvsfeldt I, II, & III","ot to, not to",2021-01-18T22:52:47.957Z,IEBAE1800157,2019-02-14T00:00:00.000Z,ELECTRONIC
00045458.m4a,Dog Eat,Jack Larsen,2021-01-18T22:52:47.957Z,QM6MZ2083041,2020-05-27T00:00:00.000Z,POP
00042799.m4a,Change,Black Fortune,2021-01-18T22:52:47.957Z,USWB12001648,2020-06-19T00:00:00.000Z,HIP-HOP/RAP
00073868.m4a,leave,gnash,2021-01-18T22:52:47.957Z,USAT22001775,2020-04-09T00:00:00.000Z,ALTERNATIVE
00054539.m4a,LOVE AGAIN,"Daniel Caesar, Brandy",2021-01-18T22:52:47.957Z,USKO11900240,2019-06-27T00:00:00.000Z,R&B/SOUL
00064332.m4a,Saint-Tropez,Post Malone,2021-01-18T22:52:47.957Z,USUM71915733,2019-09-05T00:00:00.000Z,HIP-HOP/RAP
00049692.m4a,Good Time,Ocean Park Standoff,2021-01-18T22:52:47.957Z,USHR11839025,2019-02-07T00:00:00.000Z,ALTERNATIVE
00052681.m4a,ISOU,SHAED,2021-01-18T22:52:47.957Z,QZ47A1900208,2019-05-31T00:00:00.000Z,ALTERNATIVE
00054665.m4a,La Vida Sin Ti,Piso 21,2021-01-18T22:52:47.957Z,MXF151800112,2018-05-10T00:00:00.000Z,LATIN POP
00061476.m4a,Pattern,Foliage,2021-01-18T22:52:47.957Z,SE5751929969,2019-04-11T00:00:00.000Z,ALTERNATIVE
00060495.m4a,One Man's Light Is Another Man's Night,Omer Avital,2021-01-18T22:52:47.957Z,QZBRF1870596,2018-04-14T00:00:00.000Z,JAZZ
00041330.m4a,Bookoo Bucks,"Nasty C, Lil Gotit, Lil Keed",2021-01-18T22:52:47.957Z,ZAUM72001537,2020-08-28T00:00:00.000Z,HIP-HOP/RAP
00045694.m4a,Don't Wait Up,Hugo Helmig,2021-01-18T22:52:47.957Z,GBKPL1935577,2019-02-28T00:00:00.000Z,POP
00066732.m4a,Still Dreaming,Raveena,2021-01-18T22:52:47.957Z,USUYG1252030,2019-05-31T00:00:00.000Z,R&B/SOUL
00042457.m4a,Canopy & Stars,Matthew Halsall,2021-01-18T22:52:47.957Z,GBVTB2039003,2020-11-10T00:00:00.000Z,JAZZ CROSSOVER
00059767.m4a,Not the Same,KYLE,2021-01-18T22:52:47.957Z,USAT21701398,2017-05-18T00:00:00.000Z,HIP-HOP/RAP
00041865.m4a,Bummerland,AJR,2021-01-18T22:52:47.957Z,QMRSZ2002029,2020-08-31T00:00:00.000Z,ALTERNATIVE
00064010.m4a,Run,Lauren Alaina,2021-01-18T22:52:47.957Z,QMTM62000277,2020-07-31T00:00:00.000Z,COUNTRY
00064542.m4a,Save Myself,Ashe,2021-01-18T22:52:47.957Z,USQE92000092,2020-07-21T00:00:00.000Z,ALTERNATIVE
00041023.m4a,Blessed,Thomas Rhett,2021-01-18T22:52:47.957Z,USLXJ1907463,2019-05-31T00:00:00.000Z,COUNTRY
00047241.m4a,Faded,"Blaze U, LANNÉ, Kilian K",2021-01-18T22:52:47.957Z,QZKDK2007119,2020-07-02T00:00:00.000Z,DANCE
00047305.m4a,Fake,Jesse Perez,2021-01-18T22:52:47.957Z,GBLV61611877,2016-11-10T00:00:00.000Z,HOUSE
00062742.m4a,Quiero Volver,"TINI, Sebastian Yatra",2021-01-18T22:52:47.957Z,USHR11838861,2018-08-02T00:00:00.000Z,LATIN
00059067.m4a,Next To Me,Imagine Dragons,2021-01-18T22:52:47.957Z,USUM71704654,2017-06-22T00:00:00.000Z,ALTERNATIVE
00063841.m4a,Room to Fall,"Marshmello, Flux Pavilion, Elohim",2021-01-18T22:52:47.957Z,CA5KR1937228,2019-06-28T00:00:00.000Z,DANCE
00060238.m4a,Old Flame,Tom Speight,2021-01-18T22:52:47.957Z,GBKPL1782705,2017-07-06T00:00:00.000Z,SINGER-SONGWRITER
00039525.m4a,BRITNEY BITCH,BLACKSTARKIDS,2021-01-18T22:52:47.957Z,GBK3W2001512,2020-08-27T00:00:00.000Z,ALTERNATIVE
00048081.m4a,Floating,Pastel,2021-01-18T22:52:47.957Z,FRU701900201,2019-04-18T00:00:00.000Z,ELECTRONIC
00038777.m4a,Amor Tóxico,Christian Nodal,2021-01-18T22:52:47.957Z,MXUM72005240,2020-05-28T00:00:00.000Z,MEXICAN MUSIC
00048251.m4a,For What Was,Stray Fossa,2021-01-18T22:52:47.957Z,QZ93L2027324,2020-07-07T00:00:00.000Z,POP
00043534.m4a,Comfort Zone,Deema,2021-01-18T22:52:47.957Z,QZFZ41914304,2019-08-08T00:00:00.000Z,HIPHOP/RAP
00072111.m4a,Whole - demo,Sody,2021-01-18T22:52:47.957Z,GBARL1801815,2018-12-30T00:00:00.000Z,POP
00045059.m4a,Di Qué Sientes Tú,Chayanne,2021-01-18T22:52:47.957Z,USSD11800167,2018-04-25T00:00:00.000Z,LATIN POP
00065112.m4a,She Told Me to Kill Myself,"Smrtdeath, lil aaron",2021-01-18T22:52:47.957Z,USEP42014028,2020-09-15T00:00:00.000Z,HIP-HOP/RAP
00046694.m4a,Enter The Disco,Javonntte,2021-01-18T22:52:47.957Z,HRA3T1900007,2019-06-09T00:00:00.000Z,HOUSE
00052220.m4a,I Miss Those Days,Bleachers,2021-01-18T22:52:47.957Z,USRC11700739,2017-06-01T00:00:00.000Z,ALTERNATIVE
00048888.m4a,Game,"Möwe, Vamero",2021-01-18T22:52:47.957Z,DK4YA2009001,2020-06-11T00:00:00.000Z,DANCE
00068146.m4a,That I Miss You,Vansire,2021-01-18T22:52:47.957Z,QZDA61865732,2018-07-16T00:00:00.000Z,ALTERNATIVE
00060669.m4a,Only the Truth,Sarah Buxton,2021-01-18T22:52:47.957Z,TCAEA1852753,2019-01-05T00:00:00.000Z,SINGER/SONGWRITER
00045583.m4a,Don't Leave Me Behind,"Gym and Swim, 落日飛車 Sunset Rollercoaster",2021-01-18T22:52:47.957Z,FR2X41975790,2019-05-15T00:00:00.000Z,ALTERNATIVE
00047397.m4a,False Reactions,Lastlings,2021-01-18T22:52:47.957Z,USUG12000924,2020-11-19T00:00:00.000Z,DANCE
00047929.m4a,First Class,"Blueface, Gunna",2021-01-18T22:52:47.957Z,USCM51900399,2019-10-17T00:00:00.000Z,HIP-HOP/RAP
00057610.m4a,Mikey Might,Jerome Farah,2021-01-18T22:52:47.957Z,AUBM02000465,2020-07-23T00:00:00.000Z,R&B/SOUL
00041349.m4a,Boots,Greyson Chance,2021-01-18T22:52:47.957Z,USQX91903021,2019-11-08T00:00:00.000Z,POP
00052114.m4a,I Hear You,Vicetone,2021-01-18T22:52:47.957Z,CA6D21700158,2017-06-20T00:00:00.000Z,DANCE
00069858.m4a,Tropical Rain,Social House,2021-01-18T22:52:47.957Z,USUG11901392,2019-08-08T00:00:00.000Z,POP
00070188.m4a,UNSTATUS QUO,Duckwrth,2021-01-18T22:52:47.957Z,USUM71905042,2019-03-28T00:00:00.000Z,HIP-HOP/RAP
00050962.m4a,Hidden Thread,"Klaus Paier, Asja Valcic",2021-01-18T22:52:47.957Z,DEA891900385,2019-08-08T00:00:00.000Z,JAZZ
00072717.m4a,YELL OH,"Trippie Redd, Young Thug",2021-01-18T22:52:47.957Z,QZJ842000061,2020-02-07T00:00:00.000Z,HIP-HOP/RAP
00048231.m4a,For Me,"CHASE B, OMB Bloodbath, KenTheMan",2021-01-18T22:52:47.957Z,USSM12005332,2020-10-22T00:00:00.000Z,HIP-HOP/RAP
00071246.m4a,Waste,David Vertesi,2021-01-18T22:52:47.957Z,CA2JN1900002,2020-06-04T00:00:00.000Z,INDIE ROCK
00057382.m4a,Melt,"E-40, Milla",2021-01-18T22:52:47.957Z,US4KV1900001,2019-03-14T00:00:00.000Z,HIP-HOP/RAP
00050788.m4a,Hell in My Mind,Poolshake,2021-01-18T22:52:47.957Z,QM6P42013677,2020-06-25T00:00:00.000Z,ALTERNATIVE
00069707.m4a,Tradition,Traps PS,2021-01-18T22:52:47.957Z,USD8D1858004,2018-08-02T00:00:00.000Z,ALTERNATIVE
00060696.m4a,Open Doors,"Didier Lockwood, All Star Quartet",2021-01-18T22:52:47.957Z,FR38J0170010,2017-11-23T00:00:00.000Z,JAZZ
00058831.m4a,Netflix & Chill,Fredo,2021-01-18T22:52:47.957Z,GBARL1901285,2019-11-07T00:00:00.000Z,HIP-HOP/RAP
00046833.m4a,Even If,FOZSA,2021-01-18T22:52:47.957Z,TCAEG1957327,2019-06-13T00:00:00.000Z,ELECTRONIC
00070223.m4a,Ultralight Beam,Sunday Service Choir,2021-01-18T22:52:47.957Z,QMGR32062435,2019-12-24T00:00:00.000Z,CHRISTIAN & GOSPEL
00038516.m4a,All This Love,JP Cooper,2021-01-18T22:52:47.957Z,GBUM71802346,2018-07-26T00:00:00.000Z,SINGER/SONGWRITER
00043904.m4a,Courthouse,Her Crooked Heart,2021-01-18T22:52:47.957Z,QZ2KM1800002,2019-05-30T00:00:00.000Z,SINGER/SONGWRITER
00060545.m4a,One Shot,Mabel,2021-01-18T22:52:47.957Z,GBUM71804757,2018-08-30T00:00:00.000Z,POP
00040098.m4a,Batman,Ugly God,2021-01-18T22:52:47.957Z,US39N1900054,2019-08-09T00:00:00.000Z,HIP-HOP/RAP
00071867.m4a,When She Leaves the Town,Jam Fuzz Kid,2021-01-18T22:52:47.957Z,JPT592010005,2020-01-28T00:00:00.000Z,ROCK
00060280.m4a,Olha a Explosão,MC Kevinho,2021-01-18T22:52:47.957Z,QZ5AB1646416,2016-12-14T00:00:00.000Z,FUNK PARTY
00064914.m4a,Serendipity (Full Length Edition),BTS,2021-01-18T22:52:47.957Z,QM6MZ1886132,2018-08-23T00:00:00.000Z,K-POP
00056081.m4a,Losing Myself,Hella Sketchy,2021-01-18T22:52:47.957Z,QZB4J1858108,2018-05-16T00:00:00.000Z,POP
00067840.m4a,Tanta Falta,Bryant Myers,2021-01-18T22:52:47.957Z,USKO11800840,2018-10-09T00:00:00.000Z,LATIN URBAN
00047139.m4a,FIRE DANCE,Close Counters,2021-01-18T22:52:47.957Z,DEQ021801911,2018-02-07T00:00:00.000Z,HIP-HOP/RAP
00074295.m4a,tea,emawk,2021-01-18T22:52:47.957Z,QM24S1927460,2019-12-11T00:00:00.000Z,R&B/SAO LINGLE
00043509.m4a,Come and Go,"TOKiMONSTA, VanJess",2021-01-18T22:52:47.957Z,USA2P2004540,2020-03-20T00:00:00.000Z,ELECTRONIC
00045772.m4a,Doormat,guardin,2021-01-18T22:52:47.957Z,TCAED1945214,2019-03-28T00:00:00.000Z,ALTERNATIVE
00064028.m4a,Runaway,Lil Peep,2021-01-18T22:52:47.957Z,USQX91802365,2018-11-08T00:00:00.000Z,HIP-HOP/RAP
00062118.m4a,Portland,Strawberry Milk Cult,2021-01-18T22:52:47.957Z,NL1AP1973714,2019-11-12T00:00:00.000Z,ALTERNATIVE
00047878.m4a,Fire Drill,Melanie Martinez,2021-01-18T22:52:47.957Z,USAT21903453,2020-06-25T00:00:00.000Z,ALTERNATIVE
00072922.m4a,You Don't Always Have to Win,Dahryl,2021-01-18T22:52:47.957Z,UKN6K1902639,2019-10-10T00:00:00.000Z,ELECTRONIC
00045654.m4a,Don't Start Now - Purple Disco Machine Remix,"Dua Lipa, Purple Disco Machine",2021-01-18T22:52:47.957Z,GBAHT1901159,2019-12-05T00:00:00.000Z,DANCE
00046327.m4a,Easy Nothing,Dead Horse Beats,2021-01-18T22:52:47.957Z,USGC61600815,2019-05-09T00:00:00.000Z,ELECTRONIC
00049805.m4a,Got You There,"Matrix & Futurebound, ZELAH",2021-01-18T22:52:47.957Z,GBTMZ1990045,2019-02-06T00:00:00.000Z,JUNGLE/DRUM'N'BASS
00051120.m4a,Hiss,VC-118A,2021-01-18T22:52:47.957Z,NLM791900007,2019-03-14T00:00:00.000Z,ELECTRONIC
00053872.m4a,Just A Little,Tomi Saario,2021-01-18T22:52:47.957Z,DEQ321800602,2020-01-16T00:00:00.000Z,POP
00047379.m4a,Falling,Mansionair,2021-01-18T22:52:47.957Z,USYAH1700324,2018-09-11T00:00:00.000Z,ALTERNATIVE
00041901.m4a,Burn,The Brave,2021-01-18T22:52:47.957Z,AUI441800219,2019-04-05T00:00:00.000Z,METAL
00039012.m4a,Apocalypse,Cigarettes After Sex,2021-01-18T22:52:47.957Z,USBQU1700034,2017-06-08T00:00:00.000Z,ALTERNATIVE
00058000.m4a,Moof!,Gianni Brezzo,2021-01-18T22:52:47.957Z,DEWA72000040,2020-06-18T00:00:00.000Z,CONTEMPORARY JAZZ
00062123.m4a,Portraits,"Nubiyan Twist, CHERISE",2021-01-18T22:52:47.957Z,DEG931913224,2019-12-04T00:00:00.000Z,JAZZ
00059739.m4a,Not Sure,Lil West,2021-01-18T22:52:47.957Z,USUM71901925,2019-02-15T00:00:00.000Z,HIP-HOP/RAP
00039298.m4a,Avail,The Bad Plus,2021-01-18T22:52:47.957Z,GBVEV1900651,2019-09-05T00:00:00.000Z,CONTEMPORARY JAZZ
00070859.m4a,Voulez vous,Bali Bandits,2021-01-18T22:52:47.957Z,CYA111800066,2018-04-05T00:00:00.000Z,DANCE
00052122.m4a,I Hope You’re Happy Now,"Carly Pearce, Lee Brice",2021-01-18T22:52:47.957Z,USCJY1944081,2020-02-13T00:00:00.000Z,COUNTRY
00042012.m4a,By You,"Oompa, Anjimile",2021-01-18T22:52:47.957Z,QZFZ41907166,2019-07-25T00:00:00.000Z,HIP-HOP/RAP
00046067.m4a,Drive,Ryann,2021-01-18T22:52:47.957Z,GBKPL2083702,2020-02-14T00:00:00.000Z,POP
00056528.m4a,Lucky Number 12,"AceMoMa, AceMo, MoMa Ready",2021-01-18T22:52:47.957Z,USYBL1900549,2019-07-09T00:00:00.000Z,ELECTRONIC
00067556.m4a,TGM,Ebhoni,2021-01-18T22:52:47.957Z,USYBL1900556,2019-02-19T00:00:00.000Z,R&B/SOUL
00067275.m4a,Super Far,LANY,2021-01-18T22:52:47.957Z,GBUM71700710,2017-06-29T00:00:00.000Z,ALTERNATIVE
00048662.m4a,Fuck My Friends,Eddie Benjamin,2021-01-18T22:52:47.957Z,USSM12001803,2020-04-03T00:00:00.000Z,POP
00038009.m4a,Adele,Tapes,2021-01-18T22:52:47.957Z,GBLFP1841136,2018-04-22T00:00:00.000Z,ALTERNATIVE
00060902.m4a,Outlet,Desiigner,2021-01-18T22:52:47.957Z,USUM71701006,2017-02-08T00:00:00.000Z,HIP-HOP/RAP
00071316.m4a,Water Your Face Plants,Lecx Stacy,2021-01-18T22:52:47.957Z,QZ93L1965843,2019-10-23T00:00:00.000Z,POP
00050950.m4a,Hi Lo,Half the Animal,2021-01-18T22:52:47.957Z,USA2P1911049,2019-02-21T00:00:00.000Z,ALTERNATIVE
00048996.m4a,Get Away,Hanna Lashay,2021-01-18T22:52:47.957Z,QZDA81808985,2018-08-07T00:00:00.000Z,ALTERNATIVE
00046809.m4a,Euclid Heat,"Arthur Hnatek, SWIMS",2021-01-18T22:52:47.957Z,CH4132000023,2020-05-14T00:00:00.000Z,ELECTRONIC
00049424.m4a,Go Spend It All,Hampi!,2021-01-18T22:52:47.957Z,QZFZ41993286,2019-08-03T00:00:00.000Z,HIP-HOP/RAP
00071226.m4a,Washed Away,Sungaze,2021-01-18T22:52:47.957Z,QZES91960551,2019-06-06T00:00:00.000Z,ALTERNATIVE
00039831.m4a,Bad Habit,Firebeatz,2021-01-18T22:52:47.957Z,NLZ542000107,2020-03-05T00:00:00.000Z,DANCE
00071197.m4a,War,SGE Kash,2021-01-18T22:52:47.957Z,USQX92003992,2020-10-09T00:00:00.000Z,HIP-HOP/RAP
00072342.m4a,Wish You Were Sober,Conan Gray,2021-01-18T22:52:47.957Z,USUM71924258,2020-03-19T00:00:00.000Z,POP
00068388.m4a,The Game,Mayer Hawthorne,2021-01-18T22:52:47.957Z,US25X1901440,2019-06-24T00:00:00.000Z,R&B/SOUL
00052769.m4a,If I Had Wings,Le Ren,2021-01-18T22:52:47.957Z,US38W2040703,2020-06-29T00:00:00.000Z,ALTERNATIVE
00054072.m4a,Keanu Reeves,Logic,2021-01-18T22:52:47.957Z,USUM71900411,2019-01-17T00:00:00.000Z,HIP-HOP/RAP
00063273.m4a,Rehearsal,Klubbhuset,2021-01-18T22:52:47.957Z,QMJYS1800517,2018-06-04T00:00:00.000Z,HOUSE
00050117.m4a,HIGH ON MY OWN SUPPLY,KILLBOY,2021-01-18T22:52:47.957Z,USAT22001560,2020-04-01T00:00:00.000Z,POP
00059144.m4a,Night Tryst,Narrow Head,2021-01-18T22:52:47.957Z,QMCE71302858,2020-06-21T00:00:00.000Z,ALTERNATIVE
00064285.m4a,Sad Song,Cate,2021-01-18T22:52:47.957Z,USDY41971671,2019-05-08T00:00:00.000Z,POP
00062097.m4a,Popular Monster,Falling In Reverse,2021-01-18T22:52:47.957Z,USEP41915005,2019-11-19T00:00:00.000Z,ROCK
00040773.m4a,Bigger Than Me,"Big Sean, The Flint Chozen Choir, Starrah",2021-01-18T22:52:47.957Z,USUM71615609,2017-02-02T00:00:00.000Z,HIP-HOP/RAP
00048121.m4a,Flute,"Wantigga, Sam Tiba, Canblaster",2021-01-18T22:52:47.957Z,GBLFP1853475,2018-05-24T00:00:00.000Z,ELECTRONIC
00054993.m4a,Leaves (Reboot),Charlie Burg,2021-01-18T22:52:47.957Z,QZDA61849931,2018-07-19T00:00:00.000Z,R&B/SOUL
00070819.m4a,Voicemail,Russ,2021-01-18T22:52:47.957Z,USSM11806565,2018-09-06T00:00:00.000Z,HIP-HOP/RAP
00064955.m4a,Seven,EFÉ,2021-01-18T22:52:47.957Z,GBKPL2006083,2020-06-06T00:00:00.000Z,R&B/SOUL
00057966.m4a,Monster,"LUM!X, Gabry Ponte",2021-01-18T22:52:47.957Z,ITV951900009,2019-04-18T00:00:00.000Z,DANCE
00067285.m4a,Super Trapper,Future,2021-01-18T22:52:47.957Z,USSM11701442,2017-08-03T00:00:00.000Z,HIP-HOP/RAP
00068741.m4a,The Things We Did Last Summer,"Champian Fulton, Scott Hamilton, Ignasi González, Esteve Pi",2021-01-18T22:52:47.957Z,ES5301764828,2017-07-13T00:00:00.000Z,JAZZ
00038995.m4a,Anywhere,Rita Ora,2021-01-18T22:52:47.957Z,GBAHS1701111,2017-10-19T00:00:00.000Z,POP
00038768.m4a,Amigos Con Derechos,"Reik, Maluma",2021-01-18T22:52:47.957Z,MXF011800409,2018-08-30T00:00:00.000Z,LATIN POP
00055349.m4a,Life Inside,Verzache,2021-01-18T22:52:47.957Z,QZDA72060865,2020-04-23T00:00:00.000Z,ALTERNATIVE
00062823.m4a,RICKY,Denzel Curry,2021-01-18T22:52:47.957Z,USC4R1902692,2019-05-07T00:00:00.000Z,HIP-HOP/RAP
00074371.m4a,u n eye,Boy In Space,2021-01-18T22:52:47.957Z,SE4RG2012301,2020-03-13T00:00:00.000Z,POP
00064921.m4a,Serpentine Prison,Matt Berninger,2021-01-18T22:52:47.957Z,USC4R2007366,2020-05-19T00:00:00.000Z,ALTERNATIVE
00068713.m4a,The Source,Seb Zito,2021-01-18T22:52:47.957Z,UK6GD1900004,2019-03-07T00:00:00.000Z,DANCE
00044919.m4a,Depression & Obsession,XXXTENTACION,2021-01-18T22:52:47.957Z,USUYG1156893,2017-08-24T00:00:00.000Z,HIP-HOP/RAP
00068791.m4a,The Way I Feel,Keane,2021-01-18T22:52:47.957Z,GBUM71902510,2019-06-05T00:00:00.000Z,POP
00066871.m4a,Stranger,Smrtdeath,2021-01-18T22:52:47.957Z,QZES81964934,2019-05-15T00:00:00.000Z,ALTERNATIVE
00056523.m4a,Lucky Day (with BEGINNERS),BUNT,2021-01-18T22:52:47.957Z,USUM71914666,2019-08-08T00:00:00.000Z,DANCE
00057954.m4a,Monsta,BENEE,2021-01-18T22:52:47.957Z,USUM71921844,2019-10-31T00:00:00.000Z,ALTERNATIVE
00065466.m4a,Sinkin' Down,SoMo,2021-01-18T22:52:47.957Z,QM4TX2009274,2020-03-09T00:00:00.000Z,R&B/SOUL
00061442.m4a,Past,Birgitta Alida,2021-01-18T22:52:47.957Z,NOOHI2001010,2020-01-30T00:00:00.000Z,INDIE ROCK
00072915.m4a,You Deserve Better,KR,2021-01-18T22:52:47.957Z,USUYG1154110,2017-09-07T00:00:00.000Z,HIP-HOP/RAP
00063271.m4a,Regulars,Allie X,2021-01-18T22:52:47.957Z,GBKPL1971790,2019-11-08T00:00:00.000Z,POP
00038546.m4a,All Your'n,Tyler Childers,2021-01-18T22:52:47.957Z,USRC11901124,2019-06-21T00:00:00.000Z,COUNTRY
00074264.m4a,stuck in the past,ilham,2021-01-18T22:52:47.957Z,QZARB1869950,2018-02-18T00:00:00.000Z,R&B/SOUL
00043540.m4a,Comfortable,"Steve Void, TELYKast, Natalie Major",2021-01-18T22:52:47.957Z,GBSMU4858689,2018-03-08T00:00:00.000Z,POP
00037948.m4a,Acid,Jockstrap,2021-01-18T22:52:47.957Z,GBBPW2000018,2020-02-03T00:00:00.000Z,ALTERNATIVE
00070948.m4a,WISER,jesse saint john,2021-01-18T22:52:47.957Z,GBKPL1937197,2019-02-19T00:00:00.000Z,POP
00065141.m4a,Shelter,Broken Bells,2021-01-18T22:52:47.957Z,QMEU31822092,2018-12-06T00:00:00.000Z,ALTERNATIVE
00050418.m4a,Hard,Serena Isioma,2021-01-18T22:52:47.957Z,QZ93L2001843,2020-02-25T00:00:00.000Z,POP
00068684.m4a,The River’s Tale,Binker and Moses,2021-01-18T22:52:47.957Z,GBYG51847003,2018-06-14T00:00:00.000Z,JAZZ
00041054.m4a,Blink,Moby Rich,2021-01-18T22:52:47.957Z,GBKPL1934628,2019-02-08T00:00:00.000Z,POP
00048065.m4a,Flip Phones,Sjowgren,2021-01-18T22:52:47.957Z,QZFZ22054717,2020-02-20T00:00:00.000Z,ALTERNATIVE
00037960.m4a,Act a Fool,"Rick Ross, Wale",2021-01-18T22:52:47.957Z,USSM11904142,2019-06-20T00:00:00.000Z,HIP-HOP/RAP
00038715.m4a,Am I In,Link Lewis,2021-01-18T22:52:47.957Z,TCAEA1962618,2019-01-24T00:00:00.000Z,R&B/SOUL
00069783.m4a,Treat You Better - Single Edit,RÜFÜS DU SOL,2021-01-18T22:52:47.957Z,USRE11800831,2018-11-08T00:00:00.000Z,ELECTRONIC
00055839.m4a,Lola,"Iggy Azalea, Alice Chater",2021-01-18T22:52:47.957Z,USUYG1280957,2019-11-07T00:00:00.000Z,HIP-HOP/RAP
00063306.m4a,Remedy,"Mike Mago, Tom Ferry, ILY",2021-01-18T22:52:47.957Z,NLQB71100239,2017-08-17T00:00:00.000Z,DANCE
00042949.m4a,Chia,Bill Laurance Trio,2021-01-18T22:52:47.957Z,QZ2EW1900037,2020-02-13T00:00:00.000Z,CONTEMPORARY JAZZ
00069795.m4a,Trees,Tuvaband,2021-01-18T22:52:47.957Z,NOCTN1736030,2017-09-26T00:00:00.000Z,POP
